id_kos,nama_kos,kota,wilayah,harga_per_bulan,tipe_kos,ukuran_kamar,ac,kamar_mandi_dalam,wifi,listrik_include,parkir,dapur,laundry,security_24jam,jarak_ke_kampus_km,kampus_terdekat,jarak_ke_transportasi_km,rating,jumlah_kamar,jumlah_review,deskripsi_promosi,ulasan_penghuni,foto_path,latitude,longitude
KOS-0244,Kos Jatinegara 244,Jakarta Timur,Jatinegara,2750000,Putri,9,1,1,1,1,1,0,0,1,1.9,Universitas Trisakti,0.9,3.6,20,180,"Hunian nyaman di jantung Jakarta Timur. Kos putri dengan AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dan security 24 jam. Ukuran kamar 9m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 0.9 km. Cocok untuk profesional muda yang aktif.","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0244.jpg,-6.233398,106.948027
KOS-0245,Kos Pasar Rebo 245,Jakarta Timur,Pasar Rebo,1800000,Putri,12,1,0,1,1,1,0,0,0,9.9,UNJ,1.8,4.7,23,150,"Hunian nyaman di jantung Jakarta Timur. Kos putri dengan AC, WiFi, listrik termasuk, dan parkir. Ukuran kamar 12m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 1.8 km. Cocok untuk profesional muda yang aktif.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0245.jpg,-6.181158,106.898068
KOS-0246,Kos Kramat Jati 246,Jakarta Timur,Kramat Jati,1500000,Putra,12,0,1,0,1,1,0,1,0,3.8,Politeknik Negeri Jakarta,3.1,3.7,11,170,"Tersedia kamar kos putra di kawasan Kramat Jati, Jakarta Timur. Luas kamar 12m², fasilitas: kamar mandi dalam, listrik termasuk, parkir, dan laundry. Dekat kampus (3.8 km) dan transportasi umum (3.1 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Oke secara keseluruhan. Kamar mandi pribadi sangat nyaman. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0246.jpg,-6.145529,106.921682
KOS-0247,Kos Kramat Jati 247,Jakarta Timur,Kramat Jati,1600000,Putra,20,1,1,0,0,0,0,0,0,4.9,Politeknik Negeri Jakarta,2.3,4.8,11,123,"Kos eksklusif putra area Kramat Jati! Fasilitas lengkap: AC dan kamar mandi dalam. Kamar 20m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Timur. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 4.9 km ke kampus terdekat. Daftar sekarang!","Kos paling nyaman selama kuliah di Jakarta. AC dingin, tidak berisik. Kamar mandi pribadi sangat nyaman. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0247.jpg,-6.200775,106.891354
KOS-0248,Kos Matraman 248,Jakarta Timur,Matraman,1700000,Putra,12,1,0,0,1,1,0,0,1,2.1,Universitas Trisakti,1.1,3.6,19,81,"Kos putra strategis di Matraman, Jakarta Timur. Kamar 12m² dilengkapi AC, listrik termasuk, parkir, dan security 24 jam. Lokasi hanya 2.1 km dari kampus dan 1.1 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Lumayan sesuai harga yang dibayar. AC dingin, tidak berisik. Keamanan 24 jam membuat tenang. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0248.jpg,-6.224223,106.907364
KOS-0249,Kos Cakung 249,Jakarta Timur,Cakung,2300000,Campur,9,1,0,0,0,0,0,0,1,3.0,UNJ,0.7,4.7,26,176,"Kos campur strategis di Cakung, Jakarta Timur. Kamar 9m² dilengkapi AC dan security 24 jam. Lokasi hanya 3.0 km dari kampus dan 0.7 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. AC dingin, tidak berisik. Keamanan 24 jam membuat tenang. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0249.jpg,-6.216585,106.911024
KOS-0250,Kos Matraman 250,Jakarta Timur,Matraman,2600000,Putri,9,1,1,1,0,1,1,1,1,1.1,Universitas Trisakti,3.5,4.9,15,32,"Kos bersih dan terawat di Matraman, Jakarta Timur. Kamar putri berukuran 9m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, parkir, dapur bersama, laundry, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 1.1 km dari kampus, 3.5 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0250.jpg,-6.24955,106.864343
KOS-0251,Kos Jatinegara 251,Jakarta Timur,Jatinegara,2300000,Putra,24,1,0,0,0,1,0,0,1,0.9,UNJ,4.8,3.7,17,29,"Kos eksklusif putra area Jatinegara! Fasilitas lengkap: AC, parkir, dan security 24 jam. Kamar 24m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Timur. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 0.9 km ke kampus terdekat. Daftar sekarang!","Cukup nyaman untuk kebutuhan sehari-hari. AC dingin, tidak berisik. Keamanan 24 jam membuat tenang. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0251.jpg,-6.2229,106.883062
KOS-0252,Kos Duren Sawit 252,Jakarta Timur,Duren Sawit,2200000,Putra,15,0,1,1,1,1,1,0,0,9.9,UNJ,1.4,3.8,13,55,"Kos putra strategis di Duren Sawit, Jakarta Timur. Kamar 15m² dilengkapi kamar mandi dalam, WiFi, listrik termasuk, parkir, dan dapur bersama. Lokasi hanya 9.9 km dari kampus dan 1.4 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Oke secara keseluruhan. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0252.jpg,-6.235174,106.885778
KOS-0253,Kos Pasar Rebo 253,Jakarta Timur,Pasar Rebo,1800000,Putra,9,1,0,0,1,0,1,0,1,9.6,Universitas Trisakti,4.5,4.5,27,154,"Kos putra strategis di Pasar Rebo, Jakarta Timur. Kamar 9m² dilengkapi AC, listrik termasuk, dapur bersama, dan security 24 jam. Lokasi hanya 9.6 km dari kampus dan 4.5 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Sudah 3 tahun tinggal di sini dan tidak mau pindah. AC dingin, tidak berisik. Keamanan 24 jam membuat tenang. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0253.jpg,-6.218028,106.875203
KOS-0254,Kos Cakung 254,Jakarta Timur,Cakung,1700000,Putri,15,1,0,0,1,1,1,1,0,5.1,UNJ,2.2,4.4,5,61,"Hunian nyaman di jantung Jakarta Timur. Kos putri dengan AC, listrik termasuk, parkir, dapur bersama, dan laundry. Ukuran kamar 15m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 2.2 km. Cocok untuk profesional muda yang aktif.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0254.jpg,-6.272299,106.851435
KOS-0255,Kos Pasar Rebo 255,Jakarta Timur,Pasar Rebo,2350000,Putra,15,1,1,1,1,0,0,1,1,5.9,UNJ,4.0,4.2,27,121,"Tersedia kamar kos putra di kawasan Pasar Rebo, Jakarta Timur. Luas kamar 15m², fasilitas: AC, kamar mandi dalam, WiFi, listrik termasuk, laundry, dan security 24 jam. Dekat kampus (5.9 km) dan transportasi umum (4.0 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Sudah 18 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0255.jpg,-6.230524,106.897814
KOS-0256,Kos Matraman 256,Jakarta Timur,Matraman,1450000,Putra,9,1,0,1,0,1,0,0,0,6.0,UNJ,0.5,4.0,28,39,"Kos bersih dan terawat di Matraman, Jakarta Timur. Kamar putra berukuran 9m² tersedia dengan fasilitas AC, WiFi, dan parkir. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 6.0 km dari kampus, 0.5 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0256.jpg,-6.201309,106.872622
KOS-0257,Kos Matraman 257,Jakarta Timur,Matraman,1800000,Putri,20,0,0,1,1,1,0,1,1,5.9,UNJ,1.1,3.9,6,129,"Kos bersih dan terawat di Matraman, Jakarta Timur. Kamar putri berukuran 20m² tersedia dengan fasilitas WiFi, listrik termasuk, parkir, laundry, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 5.9 km dari kampus, 1.1 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!",Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. Keamanan 24 jam membuat tenang. Harga standar untuk area sini. Cocok untuk yang budget terbatas.,assets/kos_photos/kos_0257.jpg,-6.252333,106.907623
KOS-0258,Kos Makasar 258,Jakarta Timur,Makasar,2050000,Putra,12,1,0,1,0,1,1,1,1,6.2,Politeknik Negeri Jakarta,2.1,3.9,21,103,"Kos eksklusif putra area Makasar! Fasilitas lengkap: AC, WiFi, parkir, dapur bersama, laundry, dan security 24 jam. Kamar 12m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Timur. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 6.2 km ke kampus terdekat. Daftar sekarang!","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0258.jpg,-6.287542,106.8578
KOS-0259,Kos Pulo Gadung 259,Jakarta Timur,Pulo Gadung,3000000,Putra,18,1,1,1,1,1,1,1,1,1.0,UNJ,1.3,3.8,14,168,"Kos putra strategis di Pulo Gadung, Jakarta Timur. Kamar 18m² dilengkapi AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, laundry, dan security 24 jam. Lokasi hanya 1.0 km dari kampus dan 1.3 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0259.jpg,-6.238943,106.89019
KOS-0260,Kos Cipayung 260,Jakarta Timur,Cipayung,2200000,Campur,9,1,0,1,0,1,1,1,1,4.2,Politeknik Negeri Jakarta,2.0,3.7,24,134,"Kos campur strategis di Cipayung, Jakarta Timur. Kamar 9m² dilengkapi AC, WiFi, parkir, dapur bersama, laundry, dan security 24 jam. Lokasi hanya 4.2 km dari kampus dan 2.0 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Oke secara keseluruhan. WiFi kencang dan stabil. AC dingin, tidak berisik. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0260.jpg,-6.198767,106.8835
KOS-0261,Kos Pulo Gadung 261,Jakarta Timur,Pulo Gadung,2650000,Putra,12,1,1,1,1,1,0,0,1,3.1,Politeknik Negeri Jakarta,1.2,4.1,29,39,"Kos bersih dan terawat di Pulo Gadung, Jakarta Timur. Kamar putra berukuran 12m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 3.1 km dari kampus, 1.2 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0261.jpg,-6.213028,106.862009
KOS-0262,Kos Pasar Rebo 262,Jakarta Timur,Pasar Rebo,2250000,Putra,12,0,1,1,0,1,1,0,1,5.1,UNJ,2.8,4.7,8,10,"Hunian nyaman di jantung Jakarta Timur. Kos putra dengan kamar mandi dalam, WiFi, parkir, dapur bersama, dan security 24 jam. Ukuran kamar 12m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 2.8 km. Cocok untuk profesional muda yang aktif.","Baru 24 minggu tapi sudah betah banget. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0262.jpg,-6.228686,106.940107
KOS-0263,Kos Cipayung 263,Jakarta Timur,Cipayung,1700000,Putra,9,0,1,1,0,1,0,0,0,0.5,Politeknik Negeri Jakarta,2.3,3.9,12,24,"Hunian nyaman di jantung Jakarta Timur. Kos putra dengan kamar mandi dalam, WiFi, dan parkir. Ukuran kamar 9m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 2.3 km. Cocok untuk profesional muda yang aktif.",Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Harga standar untuk area sini. Cocok untuk yang budget terbatas.,assets/kos_photos/kos_0263.jpg,-6.173493,106.894764
KOS-0264,Kos Makasar 264,Jakarta Timur,Makasar,1650000,Putra,15,1,0,1,1,1,0,1,0,5.0,UNJ,4.3,4.8,25,182,"Tersedia kamar kos putra di kawasan Makasar, Jakarta Timur. Luas kamar 15m², fasilitas: AC, WiFi, listrik termasuk, parkir, dan laundry. Dekat kampus (5.0 km) dan transportasi umum (4.3 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Baru 6 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0264.jpg,-6.251906,106.881606
KOS-0265,Kos Duren Sawit 265,Jakarta Timur,Duren Sawit,2000000,Putri,15,1,0,1,1,1,1,1,1,9.3,Universitas Trisakti,0.9,4.4,26,83,"Kos bersih dan terawat di Duren Sawit, Jakarta Timur. Kamar putri berukuran 15m² tersedia dengan fasilitas AC, WiFi, listrik termasuk, parkir, dapur bersama, laundry, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 9.3 km dari kampus, 0.9 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Baru 2 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0265.jpg,-6.21111,106.884846
KOS-0266,Kos Makasar 266,Jakarta Timur,Makasar,2100000,Putri,24,1,1,1,1,1,1,0,1,9.2,Universitas Trisakti,1.3,4.3,6,163,"Kos bersih dan terawat di Makasar, Jakarta Timur. Kamar putri berukuran 24m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 9.2 km dari kampus, 1.3 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Baru 3 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0266.jpg,-6.189092,106.913635
KOS-0267,Kos Pulo Gadung 267,Jakarta Timur,Pulo Gadung,1900000,Putri,9,0,1,1,0,1,0,0,1,8.3,UNJ,3.3,3.9,6,171,"Kos putri strategis di Pulo Gadung, Jakarta Timur. Kamar 9m² dilengkapi kamar mandi dalam, WiFi, parkir, dan security 24 jam. Lokasi hanya 8.3 km dari kampus dan 3.3 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0267.jpg,-6.27202,106.892452
KOS-0268,Kos Jatinegara 268,Jakarta Timur,Jatinegara,1550000,Campur,9,1,0,1,0,0,0,0,1,5.8,UNJ,2.7,4.6,18,22,"Kos bersih dan terawat di Jatinegara, Jakarta Timur. Kamar campur berukuran 9m² tersedia dengan fasilitas AC, WiFi, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 5.8 km dari kampus, 2.7 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0268.jpg,-6.239286,106.896246
KOS-0269,Kos Pasar Rebo 269,Jakarta Timur,Pasar Rebo,1700000,Putra,9,1,1,0,1,1,0,0,1,9.9,Universitas Trisakti,1.3,3.6,17,186,"Kos bersih dan terawat di Pasar Rebo, Jakarta Timur. Kamar putra berukuran 9m² tersedia dengan fasilitas AC, kamar mandi dalam, listrik termasuk, parkir, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 9.9 km dari kampus, 1.3 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Oke secara keseluruhan. AC dingin, tidak berisik. Kamar mandi pribadi sangat nyaman. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0269.jpg,-6.229243,106.910745
KOS-0270,Kos Matraman 270,Jakarta Timur,Matraman,2050000,Campur,12,1,1,1,1,1,0,1,1,9.9,Universitas Trisakti,3.8,5.0,24,111,"Kos campur strategis di Matraman, Jakarta Timur. Kamar 12m² dilengkapi AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, laundry, dan security 24 jam. Lokasi hanya 9.9 km dari kampus dan 3.8 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Sudah 8 bulan di sini, sangat puas! Kamar bersih dan wangi. WiFi kencang dan stabil. AC dingin, tidak berisik. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0270.jpg,-6.22485,106.911608
KOS-0271,Kos Kramat Jati 271,Jakarta Timur,Kramat Jati,2250000,Campur,24,1,1,1,1,0,0,1,0,1.8,Universitas Trisakti,2.8,3.6,7,34,"Tersedia kamar kos campur di kawasan Kramat Jati, Jakarta Timur. Luas kamar 24m², fasilitas: AC, kamar mandi dalam, WiFi, listrik termasuk, dan laundry. Dekat kampus (1.8 km) dan transportasi umum (2.8 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Oke secara keseluruhan. WiFi kencang dan stabil. AC dingin, tidak berisik. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0271.jpg,-6.183815,106.908141
KOS-0272,Kos Makasar 272,Jakarta Timur,Makasar,2400000,Putra,15,1,1,1,1,1,0,1,1,8.5,Politeknik Negeri Jakarta,4.6,4.0,6,118,"Tersedia kamar kos putra di kawasan Makasar, Jakarta Timur. Luas kamar 15m², fasilitas: AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, laundry, dan security 24 jam. Dekat kampus (8.5 km) dan transportasi umum (4.6 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0272.jpg,-6.227197,106.923907
KOS-0273,Kos Matraman 273,Jakarta Timur,Matraman,2400000,Putra,12,1,1,0,1,0,1,0,1,7.8,UNJ,4.7,4.8,16,75,"Kos bersih dan terawat di Matraman, Jakarta Timur. Kamar putra berukuran 12m² tersedia dengan fasilitas AC, kamar mandi dalam, listrik termasuk, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 7.8 km dari kampus, 4.7 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Baru 2 minggu tapi sudah betah banget. AC dingin, tidak berisik. Kamar mandi pribadi sangat nyaman. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0273.jpg,-6.21971,106.92256
KOS-0274,Kos Jatinegara 274,Jakarta Timur,Jatinegara,2000000,Putri,15,1,0,1,0,1,0,0,1,6.6,UNJ,0.9,4.1,17,27,"Kos eksklusif putri area Jatinegara! Fasilitas lengkap: AC, WiFi, parkir, dan security 24 jam. Kamar 15m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Timur. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 6.6 km ke kampus terdekat. Daftar sekarang!","Baru 3 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0274.jpg,-6.217766,106.891508
