id_kos,nama_kos,kota,wilayah,harga_per_bulan,tipe_kos,ukuran_kamar,ac,kamar_mandi_dalam,wifi,listrik_include,parkir,dapur,laundry,security_24jam,jarak_ke_kampus_km,kampus_terdekat,jarak_ke_transportasi_km,rating,jumlah_kamar,jumlah_review
KOS-0795,Kos Kelapa Gading 795,Jakarta Utara,Kelapa Gading,2850000,Putri,15,1,1,1,1,1,0,0,0,7.0,Universitas Jayabaya,0.3,4.6,22,119
KOS-0796,Kos Pademangan 796,Jakarta Utara,Pademangan,2050000,Putri,15,1,1,0,1,0,0,0,1,7.0,STIE Indonesia Jakarta,4.2,4.4,25,170
KOS-0797,Kos Tanjung Priok 797,Jakarta Utara,Tanjung Priok,1400000,Putri,9,0,0,1,0,1,0,0,1,6.2,Universitas Jayabaya,1.2,4.9,17,150
KOS-0798,Kos Kelapa Gading 798,Jakarta Utara,Kelapa Gading,2350000,Putri,15,1,1,1,0,0,0,0,1,6.0,Universitas Jayabaya,1.0,4.2,14,178
KOS-0799,Kos Penjaringan 799,Jakarta Utara,Penjaringan,2750000,Putri,18,1,1,1,0,0,0,0,1,2.0,Universitas Jayabaya,0.3,4.3,26,77
KOS-0800,Kos Cilincing 800,Jakarta Utara,Cilincing,2350000,Putri,9,0,1,0,1,1,1,0,0,0.7,STIE Indonesia Jakarta,2.9,3.7,11,126
KOS-0801,Kos Pademangan 801,Jakarta Utara,Pademangan,1900000,Putri,9,1,1,1,1,0,0,0,0,8.7,Universitas Jayabaya,3.1,4.0,13,152
KOS-0802,Kos Tanjung Priok 802,Jakarta Utara,Tanjung Priok,2950000,Putri,9,1,1,1,0,1,1,0,1,2.2,STIE Indonesia Jakarta,0.4,4.0,12,50
KOS-0803,Kos Tanjung Priok 803,Jakarta Utara,Tanjung Priok,2500000,Putra,15,1,1,1,0,1,0,1,0,0.6,STIE Indonesia Jakarta,1.6,4.0,15,153
KOS-0804,Kos Koja 804,Jakarta Utara,Koja,2400000,Putra,12,0,1,0,1,0,0,0,0,5.4,Universitas Jayabaya,0.8,4.2,19,136
KOS-0805,Kos Cilincing 805,Jakarta Utara,Cilincing,2150000,Putri,12,0,1,1,0,1,0,0,0,3.8,Universitas Jayabaya,3.6,4.3,20,175
KOS-0806,Kos Kelapa Gading 806,Jakarta Utara,Kelapa Gading,2450000,Campur,18,1,1,1,0,0,0,1,0,6.8,Universitas Jayabaya,3.4,4.1,23,150
KOS-0807,Kos Penjaringan 807,Jakarta Utara,Penjaringan,2850000,Putri,24,1,1,0,0,0,0,1,1,2.6,STIE Indonesia Jakarta,0.9,3.6,27,8
KOS-0808,Kos Tanjung Priok 808,Jakarta Utara,Tanjung Priok,2250000,Putra,9,1,0,1,1,1,0,1,1,5.2,STIE Indonesia Jakarta,2.4,4.5,8,101
KOS-0809,Kos Cilincing 809,Jakarta Utara,Cilincing,2300000,Putra,12,1,0,0,1,1,0,0,0,7.2,STIE Indonesia Jakarta,0.4,4.8,23,115
KOS-0810,Kos Tanjung Priok 810,Jakarta Utara,Tanjung Priok,2750000,Putri,18,0,1,1,1,1,0,1,1,6.2,Universitas Jayabaya,3.5,4.0,25,35
KOS-0811,Kos Tanjung Priok 811,Jakarta Utara,Tanjung Priok,1900000,Putra,20,1,0,1,1,0,1,1,1,8.9,STIE Indonesia Jakarta,1.4,4.5,11,29
KOS-0812,Kos Koja 812,Jakarta Utara,Koja,2400000,Putra,9,0,1,1,1,1,1,0,1,4.6,Universitas Jayabaya,4.2,4.6,27,11
KOS-0813,Kos Tanjung Priok 813,Jakarta Utara,Tanjung Priok,2150000,Putri,12,1,1,0,0,1,1,0,1,7.6,Universitas Jayabaya,1.4,3.5,13,92
KOS-0814,Kos Pademangan 814,Jakarta Utara,Pademangan,2700000,Putri,9,1,1,1,1,1,1,0,0,1.2,Universitas Jayabaya,1.3,4.7,25,119
KOS-0815,Kos Cilincing 815,Jakarta Utara,Cilincing,2450000,Putri,18,0,1,1,0,1,1,0,1,5.9,STIE Indonesia Jakarta,2.7,4.5,23,120
KOS-0816,Kos Pademangan 816,Jakarta Utara,Pademangan,2000000,Campur,12,0,0,1,1,1,1,1,0,6.1,Universitas Jayabaya,2.8,4.2,5,199
KOS-0817,Kos Cilincing 817,Jakarta Utara,Cilincing,2300000,Putri,15,1,1,0,0,1,0,1,1,6.1,Universitas Jayabaya,3.7,4.5,22,179
KOS-0818,Kos Cilincing 818,Jakarta Utara,Cilincing,1300000,Campur,15,0,0,1,0,1,0,0,0,5.5,Universitas Jayabaya,4.7,4.6,25,164
KOS-0819,Kos Cilincing 819,Jakarta Utara,Cilincing,1900000,Putri,9,1,0,0,1,1,0,1,1,6.8,Universitas Jayabaya,2.8,4.4,11,181
KOS-0820,Kos Cilincing 820,Jakarta Utara,Cilincing,1700000,Campur,9,1,0,0,1,0,1,0,1,7.8,STIE Indonesia Jakarta,0.4,3.6,10,126
KOS-0821,Kos Tanjung Priok 821,Jakarta Utara,Tanjung Priok,2150000,Putra,15,0,0,1,1,1,0,1,1,6.5,Universitas Jayabaya,3.7,3.8,13,19
KOS-0822,Kos Kelapa Gading 822,Jakarta Utara,Kelapa Gading,1850000,Putra,12,1,1,0,0,1,0,0,1,3.8,STIE Indonesia Jakarta,3.2,4.1,15,157
KOS-0823,Kos Koja 823,Jakarta Utara,Koja,2700000,Putri,24,1,1,0,1,1,0,1,1,8.9,STIE Indonesia Jakarta,1.0,4.1,25,70
KOS-0824,Kos Kelapa Gading 824,Jakarta Utara,Kelapa Gading,2050000,Putra,12,0,1,1,1,1,0,0,1,9.1,STIE Indonesia Jakarta,3.0,5.0,14,192
KOS-0825,Kos Pademangan 825,Jakarta Utara,Pademangan,1900000,Putra,15,1,0,1,0,1,1,0,0,9.9,STIE Indonesia Jakarta,4.6,3.9,25,192
KOS-0826,Kos Cilincing 826,Jakarta Utara,Cilincing,1950000,Putri,20,0,0,1,0,1,0,0,1,1.0,STIE Indonesia Jakarta,2.7,4.8,11,23
KOS-0827,Kos Penjaringan 827,Jakarta Utara,Penjaringan,3050000,Putri,24,1,1,1,0,0,0,0,1,4.6,Universitas Jayabaya,4.0,3.8,25,122
KOS-0828,Kos Koja 828,Jakarta Utara,Koja,2300000,Putri,9,1,0,1,0,1,1,0,1,6.3,STIE Indonesia Jakarta,1.3,4.0,11,52
KOS-0829,Kos Cilincing 829,Jakarta Utara,Cilincing,2600000,Putri,24,1,1,1,1,0,0,1,1,5.9,Universitas Jayabaya,2.3,4.1,28,99
KOS-0830,Kos Pademangan 830,Jakarta Utara,Pademangan,2100000,Campur,12,1,1,0,1,1,1,0,0,8.6,Universitas Jayabaya,1.8,4.3,17,150
KOS-0831,Kos Pademangan 831,Jakarta Utara,Pademangan,2200000,Putri,9,1,0,1,0,1,0,1,0,7.5,STIE Indonesia Jakarta,5.0,4.2,12,118
KOS-0832,Kos Tanjung Priok 832,Jakarta Utara,Tanjung Priok,2000000,Campur,15,1,0,1,0,0,0,0,1,6.5,STIE Indonesia Jakarta,2.7,4.8,6,64
KOS-0833,Kos Koja 833,Jakarta Utara,Koja,2400000,Putri,18,1,1,1,0,1,0,1,0,4.9,Universitas Jayabaya,2.7,4.5,21,36
KOS-0834,Kos Cilincing 834,Jakarta Utara,Cilincing,2250000,Putri,12,1,0,1,1,0,0,0,1,7.8,Universitas Jayabaya,3.8,4.0,9,94
KOS-0835,Kos Kelapa Gading 835,Jakarta Utara,Kelapa Gading,3000000,Putri,15,1,1,1,1,1,1,0,1,2.6,Universitas Jayabaya,4.9,4.0,17,116
KOS-0836,Kos Tanjung Priok 836,Jakarta Utara,Tanjung Priok,1550000,Campur,9,0,1,1,0,1,0,0,0,5.8,Universitas Jayabaya,3.9,3.6,14,79
KOS-0837,Kos Pademangan 837,Jakarta Utara,Pademangan,1850000,Campur,15,1,0,1,1,1,0,1,0,2.3,STIE Indonesia Jakarta,1.7,3.8,12,80
KOS-0838,Kos Pademangan 838,Jakarta Utara,Pademangan,2300000,Campur,15,1,0,1,1,1,0,0,1,7.9,STIE Indonesia Jakarta,2.8,4.2,21,102
KOS-0839,Kos Kelapa Gading 839,Jakarta Utara,Kelapa Gading,2100000,Campur,20,1,0,1,0,1,1,0,1,9.7,Universitas Jayabaya,0.8,4.3,18,140
KOS-0840,Kos Cilincing 840,Jakarta Utara,Cilincing,2250000,Putri,12,1,0,1,1,1,0,0,1,1.5,Universitas Jayabaya,5.0,4.3,16,147
KOS-0841,Kos Koja 841,Jakarta Utara,Koja,3000000,Putri,20,1,1,1,1,0,0,1,0,3.9,Universitas Jayabaya,2.4,3.6,11,146
KOS-0842,Kos Penjaringan 842,Jakarta Utara,Penjaringan,2500000,Campur,24,1,1,1,1,0,0,0,1,8.9,Universitas Jayabaya,3.0,4.6,14,66
KOS-0843,Kos Tanjung Priok 843,Jakarta Utara,Tanjung Priok,2650000,Putra,12,1,1,1,1,1,0,1,0,7.4,STIE Indonesia Jakarta,4.8,3.7,22,81
KOS-0844,Kos Penjaringan 844,Jakarta Utara,Penjaringan,1800000,Putri,12,0,1,1,1,0,0,0,0,4.7,STIE Indonesia Jakarta,1.9,4.0,16,57
KOS-0845,Kos Cilincing 845,Jakarta Utara,Cilincing,2350000,Putri,9,1,0,1,0,1,0,1,1,4.4,STIE Indonesia Jakarta,3.6,4.6,6,7
KOS-0846,Kos Penjaringan 846,Jakarta Utara,Penjaringan,2400000,Putra,15,1,0,1,1,1,0,0,1,7.2,STIE Indonesia Jakarta,1.9,4.5,9,45
KOS-0847,Kos Koja 847,Jakarta Utara,Koja,2100000,Putri,9,1,0,1,0,1,1,0,1,4.5,STIE Indonesia Jakarta,1.1,4.6,5,33
KOS-0848,Kos Koja 848,Jakarta Utara,Koja,1900000,Putri,9,1,0,1,1,1,0,0,1,8.8,STIE Indonesia Jakarta,1.5,4.3,28,176
KOS-0849,Kos Penjaringan 849,Jakarta Utara,Penjaringan,1850000,Putra,9,1,0,1,0,1,1,0,0,6.7,STIE Indonesia Jakarta,0.3,3.9,25,114
KOS-0850,Kos Koja 850,Jakarta Utara,Koja,1500000,Putri,15,1,0,1,0,1,0,0,0,6.1,STIE Indonesia Jakarta,3.0,4.4,18,98
KOS-0851,Kos Cilincing 851,Jakarta Utara,Cilincing,2200000,Campur,15,0,1,1,1,1,1,0,1,3.9,STIE Indonesia Jakarta,1.4,4.9,20,24
KOS-0852,Kos Penjaringan 852,Jakarta Utara,Penjaringan,2100000,Putri,15,0,1,1,0,1,0,1,0,8.9,STIE Indonesia Jakarta,4.2,4.3,28,19
KOS-0853,Kos Tanjung Priok 853,Jakarta Utara,Tanjung Priok,2250000,Putri,9,0,0,1,0,1,0,0,1,2.0,Universitas Jayabaya,0.4,3.8,10,194
KOS-0854,Kos Cilincing 854,Jakarta Utara,Cilincing,2600000,Campur,20,1,1,1,1,1,1,1,1,6.0,STIE Indonesia Jakarta,1.3,4.5,7,58
KOS-0855,Kos Pademangan 855,Jakarta Utara,Pademangan,2250000,Putri,12,0,1,1,1,0,0,0,0,2.4,STIE Indonesia Jakarta,0.5,4.2,8,101
KOS-0856,Kos Tanjung Priok 856,Jakarta Utara,Tanjung Priok,2400000,Putri,12,1,1,1,1,1,0,1,0,3.1,Universitas Jayabaya,3.3,4.1,15,78
KOS-0857,Kos Penjaringan 857,Jakarta Utara,Penjaringan,2200000,Putri,15,1,0,1,1,1,0,0,0,6.0,STIE Indonesia Jakarta,0.9,4.2,27,25
KOS-0858,Kos Tanjung Priok 858,Jakarta Utara,Tanjung Priok,2500000,Putra,9,1,1,1,0,1,0,0,0,2.8,Universitas Jayabaya,0.7,4.4,21,32
KOS-0859,Kos Kelapa Gading 859,Jakarta Utara,Kelapa Gading,2000000,Putri,12,1,0,1,1,0,0,0,0,4.1,Universitas Jayabaya,0.8,4.7,10,150
KOS-0860,Kos Pademangan 860,Jakarta Utara,Pademangan,2250000,Putri,9,0,1,1,0,1,0,0,1,4.9,Universitas Jayabaya,0.5,4.8,7,198
KOS-0861,Kos Koja 861,Jakarta Utara,Koja,2550000,Putri,18,1,1,1,0,1,0,0,1,1.5,STIE Indonesia Jakarta,1.7,3.7,18,117
KOS-0862,Kos Koja 862,Jakarta Utara,Koja,2350000,Putri,9,1,1,1,0,0,1,1,0,0.8,Universitas Jayabaya,1.5,4.6,16,149
KOS-0863,Kos Cilincing 863,Jakarta Utara,Cilincing,2850000,Campur,24,1,1,1,1,1,1,0,1,2.5,STIE Indonesia Jakarta,2.6,4.4,25,113
KOS-0864,Kos Cilincing 864,Jakarta Utara,Cilincing,2500000,Putri,9,1,1,1,0,0,0,0,1,1.5,Universitas Jayabaya,3.8,4.6,20,52
KOS-0865,Kos Kelapa Gading 865,Jakarta Utara,Kelapa Gading,2400000,Putri,12,1,0,0,0,1,0,0,1,2.5,Universitas Jayabaya,2.8,3.9,26,129
KOS-0866,Kos Penjaringan 866,Jakarta Utara,Penjaringan,2550000,Putra,12,1,1,1,0,1,1,0,1,4.3,STIE Indonesia Jakarta,4.0,3.6,15,120
KOS-0867,Kos Tanjung Priok 867,Jakarta Utara,Tanjung Priok,2250000,Putri,12,1,0,1,0,0,0,0,1,9.7,Universitas Jayabaya,2.4,4.9,20,164
KOS-0868,Kos Tanjung Priok 868,Jakarta Utara,Tanjung Priok,2900000,Putri,24,1,1,1,0,1,1,1,1,9.0,Universitas Jayabaya,2.2,4.6,11,9
KOS-0869,Kos Koja 869,Jakarta Utara,Koja,2400000,Campur,15,1,1,1,0,1,0,0,1,3.9,STIE Indonesia Jakarta,4.7,4.2,24,137
KOS-0870,Kos Pademangan 870,Jakarta Utara,Pademangan,2100000,Campur,20,1,0,0,0,1,1,0,0,2.7,STIE Indonesia Jakarta,3.9,4.0,13,153
KOS-0871,Kos Pademangan 871,Jakarta Utara,Pademangan,2400000,Campur,12,1,0,1,1,0,1,0,1,6.7,Universitas Jayabaya,2.1,3.9,8,184
KOS-0872,Kos Cilincing 872,Jakarta Utara,Cilincing,2000000,Putri,12,1,0,1,0,1,1,1,0,4.6,STIE Indonesia Jakarta,1.8,3.8,15,136
KOS-0873,Kos Penjaringan 873,Jakarta Utara,Penjaringan,2150000,Campur,24,1,0,1,0,1,1,0,0,0.7,Universitas Jayabaya,2.8,4.0,29,185
KOS-0874,Kos Penjaringan 874,Jakarta Utara,Penjaringan,2950000,Putra,9,1,1,1,1,0,0,0,0,1.9,Universitas Jayabaya,0.9,3.8,14,151
KOS-0875,Kos Pademangan 875,Jakarta Utara,Pademangan,2050000,Putri,12,1,0,1,0,1,1,0,0,5.6,STIE Indonesia Jakarta,2.5,5.0,7,38
KOS-0876,Kos Cilincing 876,Jakarta Utara,Cilincing,2300000,Putri,12,0,1,0,0,1,0,1,1,9.3,Universitas Jayabaya,1.2,4.9,20,138
KOS-0877,Kos Tanjung Priok 877,Jakarta Utara,Tanjung Priok,2500000,Putri,9,1,1,0,0,1,0,0,0,2.7,Universitas Jayabaya,2.1,3.8,7,6
KOS-0878,Kos Tanjung Priok 878,Jakarta Utara,Tanjung Priok,1950000,Putra,9,1,1,1,0,1,0,0,0,5.8,Universitas Jayabaya,0.3,3.6,10,46
KOS-0879,Kos Pademangan 879,Jakarta Utara,Pademangan,2850000,Putri,20,1,1,1,0,0,1,0,0,4.9,Universitas Jayabaya,0.4,4.8,12,20
KOS-0880,Kos Tanjung Priok 880,Jakarta Utara,Tanjung Priok,2050000,Putra,12,0,1,0,1,0,0,0,1,3.5,STIE Indonesia Jakarta,2.3,3.9,21,122
KOS-0881,Kos Penjaringan 881,Jakarta Utara,Penjaringan,2500000,Putri,9,0,1,1,0,1,0,0,1,8.4,Universitas Jayabaya,3.3,4.6,27,184
KOS-0882,Kos Kelapa Gading 882,Jakarta Utara,Kelapa Gading,2550000,Putra,15,1,1,0,1,0,1,0,1,2.5,STIE Indonesia Jakarta,3.1,4.7,13,124
KOS-0883,Kos Pademangan 883,Jakarta Utara,Pademangan,3050000,Putri,9,1,1,1,0,1,0,0,1,1.1,STIE Indonesia Jakarta,4.3,4.0,18,142
KOS-0884,Kos Penjaringan 884,Jakarta Utara,Penjaringan,2700000,Putri,12,1,1,1,0,0,0,1,1,1.3,Universitas Jayabaya,0.5,4.4,13,192
KOS-0885,Kos Tanjung Priok 885,Jakarta Utara,Tanjung Priok,1950000,Campur,15,0,1,1,0,1,0,1,1,4.8,STIE Indonesia Jakarta,1.2,4.3,11,124
KOS-0886,Kos Cilincing 886,Jakarta Utara,Cilincing,2650000,Putri,9,0,1,1,0,1,0,1,1,2.1,Universitas Jayabaya,2.1,4.1,16,21
KOS-0887,Kos Koja 887,Jakarta Utara,Koja,2400000,Putra,9,1,1,1,0,1,0,1,1,9.6,Universitas Jayabaya,3.7,4.8,7,17
KOS-0888,Kos Pademangan 888,Jakarta Utara,Pademangan,2050000,Putri,18,1,0,1,0,1,0,1,0,9.8,Universitas Jayabaya,2.6,3.5,16,134
KOS-0889,Kos Tanjung Priok 889,Jakarta Utara,Tanjung Priok,2300000,Putri,18,1,0,1,0,0,0,0,1,1.6,Universitas Jayabaya,0.6,4.6,22,177
KOS-0890,Kos Penjaringan 890,Jakarta Utara,Penjaringan,2600000,Putri,12,1,1,1,1,1,1,1,1,4.6,Universitas Jayabaya,2.8,4.2,7,116
KOS-0891,Kos Koja 891,Jakarta Utara,Koja,2000000,Putra,18,1,0,1,0,1,1,0,1,2.9,STIE Indonesia Jakarta,3.2,4.8,20,173
KOS-0892,Kos Koja 892,Jakarta Utara,Koja,1700000,Putra,15,0,0,1,1,1,0,0,0,2.8,STIE Indonesia Jakarta,3.7,5.0,5,60
KOS-0893,Kos Kelapa Gading 893,Jakarta Utara,Kelapa Gading,2650000,Putri,20,0,1,1,0,1,0,0,1,4.2,Universitas Jayabaya,2.1,4.1,11,140
KOS-0894,Kos Penjaringan 894,Jakarta Utara,Penjaringan,2350000,Putri,9,0,1,0,0,1,0,1,1,3.2,STIE Indonesia Jakarta,3.2,3.9,28,15
KOS-0895,Kos Tanjung Priok 895,Jakarta Utara,Tanjung Priok,2250000,Putri,20,1,0,1,0,1,1,0,1,1.5,Universitas Jayabaya,4.8,4.9,24,51
KOS-0896,Kos Kelapa Gading 896,Jakarta Utara,Kelapa Gading,2650000,Putri,9,1,1,1,0,1,0,1,1,8.9,Universitas Jayabaya,2.8,4.6,7,50
KOS-0897,Kos Koja 897,Jakarta Utara,Koja,2750000,Putra,12,1,1,1,0,1,0,0,1,4.3,Universitas Jayabaya,3.6,4.2,25,24
KOS-0898,Kos Tanjung Priok 898,Jakarta Utara,Tanjung Priok,2200000,Putri,9,0,0,1,1,1,0,1,1,1.6,STIE Indonesia Jakarta,0.3,4.3,20,11
KOS-0899,Kos Cilincing 899,Jakarta Utara,Cilincing,2000000,Campur,15,1,1,1,0,1,0,0,1,9.2,STIE Indonesia Jakarta,3.3,3.6,20,142
KOS-0900,Kos Penjaringan 900,Jakarta Utara,Penjaringan,2800000,Putra,20,1,1,1,1,1,0,1,1,7.1,Universitas Jayabaya,1.3,4.5,21,152
KOS-0901,Kos Kelapa Gading 901,Jakarta Utara,Kelapa Gading,2300000,Putra,12,1,1,0,1,0,1,1,0,7.5,STIE Indonesia Jakarta,1.9,4.6,22,116
KOS-0902,Kos Penjaringan 902,Jakarta Utara,Penjaringan,2150000,Putra,12,0,0,0,1,1,0,0,0,3.0,Universitas Jayabaya,0.6,4.2,12,41
KOS-0903,Kos Tanjung Priok 903,Jakarta Utara,Tanjung Priok,2550000,Putri,9,1,1,1,1,1,0,1,0,6.1,Universitas Jayabaya,3.7,4.2,18,134
KOS-0904,Kos Pademangan 904,Jakarta Utara,Pademangan,2200000,Putra,24,0,1,1,0,1,0,0,1,6.1,Universitas Jayabaya,1.4,4.7,11,110
KOS-0905,Kos Cilincing 905,Jakarta Utara,Cilincing,2200000,Putri,15,1,1,1,0,1,0,0,1,8.9,Universitas Jayabaya,4.0,3.9,18,17
KOS-0906,Kos Kelapa Gading 906,Jakarta Utara,Kelapa Gading,2100000,Putri,12,1,0,0,0,1,0,0,1,1.7,STIE Indonesia Jakarta,2.7,5.0,22,140
KOS-0907,Kos Pademangan 907,Jakarta Utara,Pademangan,1550000,Putra,12,1,0,0,1,0,0,1,1,6.1,Universitas Jayabaya,1.8,3.7,8,138
KOS-0908,Kos Kelapa Gading 908,Jakarta Utara,Kelapa Gading,1700000,Putri,9,1,0,1,0,1,0,1,0,3.6,Universitas Jayabaya,4.5,3.5,13,88
KOS-0909,Kos Penjaringan 909,Jakarta Utara,Penjaringan,2350000,Putra,15,0,1,1,0,1,0,0,1,5.2,STIE Indonesia Jakarta,3.9,4.0,5,125
